transaction_key,transaction_id,date_key,customer_key,account_key,category_key,merchant_key,channel_key,amount,abs_amount,transaction_type,status,is_flagged,is_recurring
315,TXN-000315,20241128,308,339,10,,4,6224.79,6224.79,Income,Completed,0,1
316,TXN-000316,20220811,526,240,2,11,3,-1621.21,1621.21,Expense,Completed,1,1
317,TXN-000317,20220312,798,293,1,1,7,-127.47,127.47,Expense,Completed,0,0
318,TXN-000318,20221207,357,133,20,,5,2946.38,2946.38,Income,Completed,0,0
319,TXN-000319,20230206,279,838,7,18,2,-452.56,452.56,Expense,Completed,0,0
320,TXN-000320,20241221,110,105,1,14,3,-352.62,352.62,Expense,Completed,0,0
321,TXN-000321,20240816,418,453,2,18,4,-2544.29,2544.29,Expense,Completed,0,1
322,TXN-000322,20220821,683,145,10,,6,11562.11,11562.11,Income,Pending,0,1
323,TXN-000323,20220514,418,92,4,20,2,-63.79,63.79,Expense,Completed,0,0
324,TXN-000324,20220923,582,485,6,1,1,-60.3,60.3,Expense,Completed,0,0
325,TXN-000325,20220205,332,756,8,18,7,-153.33,153.33,Expense,Completed,0,0
326,TXN-000326,20231111,680,400,17,2,7,-88.45,88.45,Expense,Completed,0,1
327,TXN-000327,20230211,333,911,1,9,6,-189.54,189.54,Expense,Completed,0,0
328,TXN-000328,20240111,477,388,20,,3,874.87,874.87,Income,Completed,0,0
329,TXN-000329,20231109,747,988,5,20,6,-112.21,112.21,Expense,Completed,0,0
330,TXN-000330,20240521,82,869,7,19,5,-105.14,105.14,Expense,Completed,0,0
331,TXN-000331,20241030,462,757,1,9,5,-158.73,158.73,Expense,Completed,0,0
332,TXN-000332,20220627,471,437,8,13,6,-275.23,275.23,Expense,Completed,0,0
333,TXN-000333,20240622,480,989,6,12,1,-119.68,119.68,Expense,Completed,0,0
334,TXN-000334,20221218,736,778,18,10,7,-1932.17,1932.17,Expense,Completed,0,0
335,TXN-000335,20240821,249,508,9,20,2,-12.89,12.89,Expense,Completed,0,0
336,TXN-000336,20240107,393,707,16,5,7,-334.01,334.01,Expense,Completed,0,1
337,TXN-000337,20230514,484,664,6,4,5,-48.02,48.02,Expense,Completed,0,0
338,TXN-000338,20220705,731,564,13,,7,1483.08,1483.08,Transfer,Completed,0,0
339,TXN-000339,20240219,161,844,1,1,6,-123.45,123.45,Expense,Pending,0,0
340,TXN-000340,20240315,608,968,4,8,7,-10.53,10.53,Expense,Completed,0,0
341,TXN-000341,20241206,288,114,9,5,7,-330.85,330.85,Expense,Pending,0,0
342,TXN-000342,20220107,439,861,1,4,6,-276.79,276.79,Expense,Pending,0,0
343,TXN-000343,20240117,207,640,3,6,6,-326.19,326.19,Expense,Completed,0,1
344,TXN-000344,20231125,129,692,9,16,6,-128.28,128.28,Expense,Completed,0,0
345,TXN-000345,20240401,64,694,14,,5,-2899.82,2899.82,Transfer,Completed,0,0
346,TXN-000346,20240514,605,136,1,15,4,-242.67,242.67,Expense,Completed,0,0
347,TXN-000347,20241019,763,748,6,13,2,-131.21,131.21,Expense,Completed,0,0
348,TXN-000348,20220320,387,219,2,7,4,-932.72,932.72,Expense,Completed,0,1
349,TXN-000349,20230607,629,87,10,,7,13679.96,13679.96,Income,Completed,0,1
350,TXN-000350,20230125,315,348,19,7,1,-286.16,286.16,Expense,Failed,0,0
351,TXN-000351,20240419,51,755,16,17,2,-36.28,36.28,Expense,Completed,0,1
352,TXN-000352,20221201,64,478,8,3,3,-397.64,397.64,Expense,Reversed,0,0
353,TXN-000353,20240106,11,872,19,13,3,-198.36,198.36,Expense,Completed,0,0
354,TXN-000354,20221106,740,190,10,,1,8750.42,8750.42,Income,Completed,0,1
355,TXN-000355,20240325,502,651,7,1,4,-98.53,98.53,Expense,Completed,0,0
356,TXN-000356,20241125,586,360,1,3,1,-275.82,275.82,Expense,Completed,0,0
357,TXN-000357,20231126,399,764,1,2,1,-76.99,76.99,Expense,Completed,0,0
358,TXN-000358,20220608,392,882,5,13,2,-54.44,54.44,Expense,Completed,0,0
359,TXN-000359,20230514,313,369,15,17,4,-397.0,397.0,Expense,Completed,0,1
360,TXN-000360,20240302,206,138,1,14,4,-448.94,448.94,Expense,Pending,0,0
361,TXN-000361,20240506,537,850,15,5,7,-1221.89,1221.89,Expense,Completed,0,1
362,TXN-000362,20240202,414,298,13,,4,2618.47,2618.47,Transfer,Completed,0,0
363,TXN-000363,20231205,633,560,2,14,2,-2946.83,2946.83,Expense,Reversed,0,1
364,TXN-000364,20240623,629,87,1,5,7,-486.63,486.63,Expense,Completed,1,0
365,TXN-000365,20220828,109,938,3,11,6,-282.12,282.12,Expense,Completed,0,1
366,TXN-000366,20220722,290,596,15,6,3,-1964.0,1964.0,Expense,Completed,0,1
367,TXN-000367,20230916,265,936,1,12,5,-473.07,473.07,Expense,Completed,0,0
368,TXN-000368,20240519,288,594,13,,7,1948.75,1948.75,Transfer,Completed,0,0
369,TXN-000369,20231206,722,288,5,15,5,-93.18,93.18,Expense,Completed,0,0
370,TXN-000370,20220328,558,617,10,,7,2725.48,2725.48,Income,Completed,1,1
371,TXN-000371,20240822,508,810,11,,5,390.91,390.91,Income,Completed,0,0
372,TXN-000372,20230126,79,535,5,16,3,-142.38,142.38,Expense,Completed,0,0
373,TXN-000373,20220930,424,697,7,10,5,-77.81,77.81,Expense,Completed,0,0
374,TXN-000374,20240126,490,262,1,18,4,-243.17,243.17,Expense,Completed,0,0
375,TXN-000375,20231220,186,987,3,15,2,-267.89,267.89,Expense,Completed,0,1
376,TXN-000376,20220326,328,334,9,18,6,-335.14,335.14,Expense,Completed,0,0
377,TXN-000377,20220723,797,634,6,10,6,-133.68,133.68,Expense,Completed,0,0
378,TXN-000378,20240924,28,981,5,6,7,-124.75,124.75,Expense,Completed,0,0
379,TXN-000379,20220712,751,409,13,,7,4045.22,4045.22,Transfer,Completed,0,0
380,TXN-000380,20240514,85,760,10,,6,1950.04,1950.04,Income,Completed,0,1
381,TXN-000381,20220928,499,292,17,3,5,-36.65,36.65,Expense,Failed,0,1
382,TXN-000382,20221025,290,605,4,8,5,-27.22,27.22,Expense,Completed,0,0
383,TXN-000383,20220709,377,68,20,,6,7088.48,7088.48,Income,Completed,1,0
384,TXN-000384,20240427,14,408,10,,4,7174.85,7174.85,Income,Completed,0,1
385,TXN-000385,20230902,390,994,14,,7,-4241.03,4241.03,Transfer,Completed,0,0
386,TXN-000386,20230628,598,356,17,9,2,-87.99,87.99,Expense,Completed,0,1
387,TXN-000387,20240806,288,927,8,2,4,-359.72,359.72,Expense,Completed,0,0
388,TXN-000388,20231029,5,672,16,18,4,-77.23,77.23,Expense,Completed,0,1
389,TXN-000389,20221231,453,445,3,3,3,-276.03,276.03,Expense,Completed,0,1
390,TXN-000390,20230815,680,274,4,15,7,-73.08,73.08,Expense,Completed,1,0
391,TXN-000391,20220212,787,163,3,18,5,-108.1,108.1,Expense,Failed,0,1
392,TXN-000392,20230130,308,442,15,17,7,-1349.4,1349.4,Expense,Completed,0,1
393,TXN-000393,20241020,598,356,13,,1,1527.38,1527.38,Transfer,Completed,0,0
394,TXN-000394,20221017,684,826,2,8,3,-2619.32,2619.32,Expense,Pending,1,1
395,TXN-000395,20220521,569,72,14,,2,-3159.84,3159.84,Transfer,Completed,1,0
396,TXN-000396,20230425,61,144,13,,4,1364.94,1364.94,Transfer,Completed,0,0
397,TXN-000397,20230625,395,169,10,,5,5647.63,5647.63,Income,Completed,0,1
398,TXN-000398,20220405,718,41,10,,1,1678.17,1678.17,Income,Completed,0,1
399,TXN-000399,20230106,236,807,14,,5,-1261.45,1261.45,Transfer,Completed,0,0
400,TXN-000400,20240109,178,613,17,2,7,-107.72,107.72,Expense,Completed,0,1
401,TXN-000401,20221204,722,101,1,12,6,-279.56,279.56,Expense,Completed,0,0
402,TXN-000402,20240628,768,620,8,1,4,-451.22,451.22,Expense,Completed,0,0
403,TXN-000403,20220221,272,921,2,19,3,-1096.73,1096.73,Expense,Completed,0,1
404,TXN-000404,20240810,645,480,20,,7,9083.53,9083.53,Income,Completed,0,0
405,TXN-000405,20231114,231,889,5,3,7,-58.81,58.81,Expense,Completed,0,0
406,TXN-000406,20230116,348,116,12,,2,97.67,97.67,Income,Completed,0,0
407,TXN-000407,20240803,622,906,10,,6,4681.59,4681.59,Income,Completed,0,1
408,TXN-000408,20220430,258,526,6,12,7,-83.45,83.45,Expense,Completed,0,0
409,TXN-000409,20220325,582,485,14,,6,-2454.73,2454.73,Transfer,Completed,0,0
410,TXN-000410,20221129,551,16,4,15,4,-42.95,42.95,Expense,Completed,0,0
411,TXN-000411,20220827,109,938,15,15,1,-1996.22,1996.22,Expense,Completed,0,1
412,TXN-000412,20240830,60,645,4,18,6,-75.66,75.66,Expense,Completed,0,0
413,TXN-000413,20240618,355,886,13,,7,594.94,594.94,Transfer,Completed,0,0
414,TXN-000414,20230901,390,994,2,2,1,-916.89,916.89,Expense,Completed,0,1
415,TXN-000415,20220125,442,776,3,19,5,-306.88,306.88,Expense,Completed,1,1
416,TXN-000416,20230601,600,788,1,19,3,-361.16,361.16,Expense,Completed,0,0
417,TXN-000417,20240315,361,425,8,20,6,-175.59,175.59,Expense,Failed,0,0
418,TXN-000418,20220710,650,419,7,19,4,-158.29,158.29,Expense,Completed,0,0
419,TXN-000419,20241204,613,669,1,11,4,-284.19,284.19,Expense,Reversed,0,0
420,TXN-000420,20230825,530,382,10,,7,6131.81,6131.81,Income,Completed,0,1
421,TXN-000421,20220403,379,426,10,,2,9577.28,9577.28,Income,Completed,0,1
422,TXN-000422,20230619,486,823,4,5,4,-447.7,447.7,Expense,Completed,0,0
423,TXN-000423,20240125,127,971,5,8,3,-71.14,71.14,Expense,Completed,1,0
424,TXN-000424,20241204,50,808,5,15,2,-142.58,142.58,Expense,Completed,0,0
425,TXN-000425,20240923,422,842,10,,5,6049.41,6049.41,Income,Completed,0,1
426,TXN-000426,20221016,15,631,6,8,7,-37.32,37.32,Expense,Completed,0,0
427,TXN-000427,20220902,748,14,16,18,6,-234.99,234.99,Expense,Completed,0,1
428,TXN-000428,20240207,453,129,1,10,4,-225.28,225.28,Expense,Completed,0,0
429,TXN-000429,20220908,338,86,12,,7,2992.32,2992.32,Income,Failed,0,0
430,TXN-000430,20220122,39,815,11,,3,16.4,16.4,Income,Completed,0,0
431,TXN-000431,20231229,419,722,1,5,6,-323.35,323.35,Expense,Completed,0,0
432,TXN-000432,20240503,618,52,3,19,5,-173.21,173.21,Expense,Completed,0,1
433,TXN-000433,20240901,451,457,4,15,5,-39.86,39.86,Expense,Completed,0,0
434,TXN-000434,20220111,511,950,2,16,7,-1865.05,1865.05,Expense,Completed,0,1
435,TXN-000435,20241213,121,470,2,10,3,-1321.45,1321.45,Expense,Pending,0,1
436,TXN-000436,20230620,746,805,8,10,3,-62.48,62.48,Expense,Completed,0,0
437,TXN-000437,20221020,533,674,4,8,7,-360.0,360.0,Expense,Completed,0,0
438,TXN-000438,20240822,419,477,11,,1,220.26,220.26,Income,Completed,0,0
439,TXN-000439,20230616,751,409,13,,7,1315.3,1315.3,Transfer,Failed,0,0
440,TXN-000440,20230114,693,475,14,,3,-3487.09,3487.09,Transfer,Completed,0,0
441,TXN-000441,20241229,451,457,5,20,6,-84.63,84.63,Expense,Completed,0,0
442,TXN-000442,20230309,268,459,3,14,6,-414.36,414.36,Expense,Completed,0,1
443,TXN-000443,20240205,652,885,9,20,6,-32.46,32.46,Expense,Completed,0,0
444,TXN-000444,20221022,418,453,10,,2,12872.16,12872.16,Income,Pending,1,1
445,TXN-000445,20220616,569,72,1,17,4,-69.23,69.23,Expense,Pending,0,0
446,TXN-000446,20231215,206,138,19,14,3,-211.55,211.55,Expense,Completed,0,0
447,TXN-000447,20241126,692,392,14,,2,-738.17,738.17,Transfer,Pending,0,0
448,TXN-000448,20240604,227,396,14,,3,-2868.43,2868.43,Transfer,Pending,0,0
449,TXN-000449,20230410,279,154,20,,6,8023.18,8023.18,Income,Completed,0,0
450,TXN-000450,20240323,94,552,14,,3,-4333.7,4333.7,Transfer,Completed,1,0
451,TXN-000451,20240523,604,910,18,13,7,-729.7,729.7,Expense,Completed,1,0
452,TXN-000452,20220716,87,839,10,,1,12650.3,12650.3,Income,Failed,0,1
453,TXN-000453,20220131,76,373,15,18,1,-848.01,848.01,Expense,Completed,0,1
454,TXN-000454,20220217,792,414,20,,5,2882.21,2882.21,Income,Completed,0,0
455,TXN-000455,20240201,37,444,1,6,4,-135.1,135.1,Expense,Completed,0,0
456,TXN-000456,20231020,19,180,20,,7,8257.37,8257.37,Income,Completed,0,0
457,TXN-000457,20231113,410,135,7,5,6,-27.45,27.45,Expense,Completed,0,0
458,TXN-000458,20230616,497,471,4,12,2,-401.72,401.72,Expense,Completed,0,0
459,TXN-000459,20221228,766,167,10,,6,13342.25,13342.25,Income,Completed,0,1
460,TXN-000460,20241018,564,119,4,12,3,-334.88,334.88,Expense,Pending,0,0
461,TXN-000461,20220609,385,758,2,7,7,-1917.72,1917.72,Expense,Failed,0,1
462,TXN-000462,20230217,314,743,6,7,4,-50.26,50.26,Expense,Completed,0,0
463,TXN-000463,20240412,112,896,4,2,2,-226.57,226.57,Expense,Completed,0,0
464,TXN-000464,20230116,226,626,4,8,7,-121.16,121.16,Expense,Completed,0,0
465,TXN-000465,20241225,498,891,14,,5,-533.58,533.58,Transfer,Completed,0,0
466,TXN-000466,20230602,379,384,19,18,7,-136.25,136.25,Expense,Pending,0,0
467,TXN-000467,20230823,519,655,2,16,5,-2520.21,2520.21,Expense,Pending,0,1
468,TXN-000468,20220928,229,340,17,8,4,-37.12,37.12,Expense,Completed,0,1
469,TXN-000469,20221013,548,365,5,12,3,-80.85,80.85,Expense,Completed,0,0
470,TXN-000470,20230209,318,112,13,,7,2724.12,2724.12,Transfer,Completed,0,0
471,TXN-000471,20231108,419,722,10,,3,13052.54,13052.54,Income,Completed,0,1
472,TXN-000472,20240608,506,824,14,,2,-1939.64,1939.64,Transfer,Completed,0,0
473,TXN-000473,20240622,472,212,13,,4,1568.72,1568.72,Transfer,Completed,0,0
474,TXN-000474,20230804,482,230,10,,2,6997.29,6997.29,Income,Failed,0,1
475,TXN-000475,20220815,596,290,3,3,5,-325.9,325.9,Expense,Completed,0,1
476,TXN-000476,20231009,427,520,1,3,1,-458.62,458.62,Expense,Failed,0,0
477,TXN-000477,20221119,777,62,15,6,3,-1977.79,1977.79,Expense,Completed,0,1
478,TXN-000478,20241023,460,612,11,,7,412.91,412.91,Income,Completed,0,0
479,TXN-000479,20240224,701,747,15,16,3,-528.21,528.21,Expense,Completed,0,1
480,TXN-000480,20240812,387,219,13,,6,348.08,348.08,Transfer,Completed,0,0
481,TXN-000481,20220218,784,140,18,9,1,-2299.77,2299.77,Expense,Completed,0,0
482,TXN-000482,20240514,392,882,19,5,1,-343.19,343.19,Expense,Completed,0,0
483,TXN-000483,20230711,786,74,9,13,7,-101.35,101.35,Expense,Completed,0,0
484,TXN-000484,20230614,122,280,1,4,7,-203.04,203.04,Expense,Completed,0,0
485,TXN-000485,20241211,190,970,8,8,6,-132.46,132.46,Expense,Completed,0,0
486,TXN-000486,20231123,231,889,10,,5,8352.47,8352.47,Income,Completed,0,1
487,TXN-000487,20220413,680,400,12,,3,635.67,635.67,Income,Completed,0,0
488,TXN-000488,20220613,31,955,8,5,2,-475.72,475.72,Expense,Pending,0,0
489,TXN-000489,20230823,151,855,16,9,1,-130.31,130.31,Expense,Completed,0,1
490,TXN-000490,20240119,600,741,10,,6,6335.54,6335.54,Income,Completed,0,1
491,TXN-000491,20221018,403,717,4,10,4,-154.71,154.71,Expense,Completed,0,0
492,TXN-000492,20231216,390,272,13,,3,3904.49,3904.49,Transfer,Completed,0,0
493,TXN-000493,20220121,563,266,5,5,7,-122.7,122.7,Expense,Completed,0,0
494,TXN-000494,20220816,675,245,16,13,6,-163.19,163.19,Expense,Completed,0,1
495,TXN-000495,20220719,318,112,5,15,1,-33.62,33.62,Expense,Completed,0,0
496,TXN-000496,20230527,90,618,13,,3,1248.84,1248.84,Transfer,Completed,0,0
497,TXN-000497,20230527,274,185,6,14,6,-118.88,118.88,Expense,Completed,0,0
498,TXN-000498,20220120,490,262,5,10,7,-33.9,33.9,Expense,Completed,0,0
499,TXN-000499,20230901,717,944,4,10,6,-34.65,34.65,Expense,Failed,0,0
500,TXN-000500,20230510,444,160,12,,6,2416.09,2416.09,Income,Completed,0,0
501,TXN-000501,20240123,40,81,1,19,4,-385.12,385.12,Expense,Pending,0,0
502,TXN-000502,20231204,163,986,2,10,3,-709.84,709.84,Expense,Completed,0,1
503,TXN-000503,20220417,271,179,2,9,7,-2940.83,2940.83,Expense,Completed,0,1
504,TXN-000504,20230414,560,901,16,13,5,-365.4,365.4,Expense,Pending,0,1
505,TXN-000505,20230516,431,106,18,16,4,-2141.06,2141.06,Expense,Pending,0,0
506,TXN-000506,20240630,754,270,3,14,1,-27.61,27.61,Expense,Pending,0,1
507,TXN-000507,20231020,490,262,4,14,2,-156.31,156.31,Expense,Pending,0,0
508,TXN-000508,20231226,83,368,3,9,3,-70.93,70.93,Expense,Completed,0,1
509,TXN-000509,20240815,418,453,6,10,2,-141.64,141.64,Expense,Completed,0,0
510,TXN-000510,20220320,435,653,12,,4,1660.97,1660.97,Income,Completed,0,0
511,TXN-000511,20231219,35,965,16,3,1,-78.2,78.2,Expense,Completed,0,1
512,TXN-000512,20221019,486,252,7,7,3,-410.01,410.01,Expense,Completed,0,0
513,TXN-000513,20220508,427,520,12,,2,2972.84,2972.84,Income,Completed,0,0
514,TXN-000514,20220425,597,995,4,13,7,-403.49,403.49,Expense,Completed,0,0
515,TXN-000515,20241220,437,658,5,17,6,-87.21,87.21,Expense,Completed,0,0
516,TXN-000516,20220209,675,858,5,17,5,-83.01,83.01,Expense,Completed,1,0
517,TXN-000517,20240407,708,150,10,,3,12512.9,12512.9,Income,Completed,0,1
518,TXN-000518,20241203,174,342,9,3,1,-162.74,162.74,Expense,Completed,0,0
519,TXN-000519,20231016,389,737,12,,5,204.05,204.05,Income,Completed,0,0
520,TXN-000520,20221218,687,107,3,7,6,-445.04,445.04,Expense,Completed,0,1
521,TXN-000521,20240517,453,129,7,15,6,-295.49,295.49,Expense,Completed,0,0
522,TXN-000522,20231003,565,689,10,,4,3969.97,3969.97,Income,Pending,0,1
523,TXN-000523,20230718,570,728,20,,1,1744.51,1744.51,Income,Pending,0,0
524,TXN-000524,20220918,703,198,16,4,6,-139.63,139.63,Expense,Pending,0,1
525,TXN-000525,20241006,150,701,3,17,6,-27.12,27.12,Expense,Completed,0,1
526,TXN-000526,20240915,486,46,12,,2,2314.62,2314.62,Income,Completed,0,0
527,TXN-000527,20240425,19,516,10,,4,7810.14,7810.14,Income,Pending,0,1
528,TXN-000528,20230505,275,132,13,,5,4023.77,4023.77,Transfer,Completed,0,0
529,TXN-000529,20230501,699,468,14,,4,-2543.76,2543.76,Transfer,Completed,0,0
530,TXN-000530,20241026,40,81,13,,6,983.9,983.9,Transfer,Completed,0,0
531,TXN-000531,20231226,605,200,11,,6,365.48,365.48,Income,Completed,0,0
532,TXN-000532,20220506,462,513,1,17,7,-406.24,406.24,Expense,Completed,0,0
533,TXN-000533,20220531,545,775,7,17,5,-282.93,282.93,Expense,Completed,0,0
534,TXN-000534,20240312,479,700,13,,1,4886.54,4886.54,Transfer,Completed,0,0
535,TXN-000535,20221208,751,852,9,16,4,-366.22,366.22,Expense,Completed,0,0
536,TXN-000536,20230601,310,142,10,,3,2539.91,2539.91,Income,Completed,0,1
537,TXN-000537,20220816,553,693,7,9,7,-283.57,283.57,Expense,Completed,0,0
538,TXN-000538,20220118,720,696,15,13,2,-1464.42,1464.42,Expense,Completed,1,1
539,TXN-000539,20220201,159,372,1,4,6,-199.79,199.79,Expense,Completed,0,0
540,TXN-000540,20230628,487,207,5,5,2,-82.01,82.01,Expense,Completed,0,0
541,TXN-000541,20240802,395,89,15,14,2,-742.31,742.31,Expense,Completed,0,1
542,TXN-000542,20220803,733,121,7,17,1,-82.56,82.56,Expense,Pending,0,0
543,TXN-000543,20230927,608,968,7,14,7,-203.65,203.65,Expense,Completed,0,0
544,TXN-000544,20230703,770,320,10,,4,9731.32,9731.32,Income,Completed,0,1
545,TXN-000545,20240405,319,841,14,,2,-1847.58,1847.58,Transfer,Completed,0,0
546,TXN-000546,20230706,258,526,13,,4,324.42,324.42,Transfer,Completed,0,0
547,TXN-000547,20221202,76,373,15,12,7,-1184.32,1184.32,Expense,Completed,0,1
548,TXN-000548,20231213,698,206,13,,4,3870.7,3870.7,Transfer,Pending,0,0
549,TXN-000549,20230424,600,788,11,,7,489.02,489.02,Income,Completed,0,0
550,TXN-000550,20240105,600,741,8,15,5,-381.35,381.35,Expense,Completed,0,0
551,TXN-000551,20230219,371,127,10,,3,8965.69,8965.69,Income,Failed,0,1
552,TXN-000552,20241206,718,641,11,,6,186.69,186.69,Income,Reversed,0,0
553,TXN-000553,20230119,668,597,4,8,2,-161.79,161.79,Expense,Completed,0,0
554,TXN-000554,20221011,798,293,3,20,2,-151.39,151.39,Expense,Pending,0,1
555,TXN-000555,20231111,611,934,10,,2,14552.1,14552.1,Income,Completed,0,1
556,TXN-000556,20221231,619,42,15,18,2,-1808.5,1808.5,Expense,Pending,0,1
557,TXN-000557,20221210,371,436,10,,4,7319.78,7319.78,Income,Completed,0,1
558,TXN-000558,20240125,264,514,11,,4,118.51,118.51,Income,Pending,0,0
559,TXN-000559,20220923,221,1,8,15,7,-138.2,138.2,Expense,Completed,0,0
560,TXN-000560,20231026,623,63,4,19,3,-475.34,475.34,Expense,Completed,0,0
561,TXN-000561,20240717,128,196,13,,1,1676.19,1676.19,Transfer,Completed,0,0
562,TXN-000562,20230207,759,708,7,7,1,-345.38,345.38,Expense,Completed,0,0
563,TXN-000563,20220301,749,406,20,,5,7554.75,7554.75,Income,Completed,0,0
564,TXN-000564,20221111,629,87,17,17,5,-78.08,78.08,Expense,Pending,0,1
565,TXN-000565,20230324,226,626,10,,5,11681.62,11681.62,Income,Completed,0,1
566,TXN-000566,20220831,289,982,10,,4,10842.56,10842.56,Income,Completed,0,1
567,TXN-000567,20221029,48,711,7,4,3,-191.26,191.26,Expense,Completed,0,0
568,TXN-000568,20240813,508,816,1,8,4,-437.0,437.0,Expense,Pending,0,0
569,TXN-000569,20240801,221,1,16,10,3,-180.32,180.32,Expense,Completed,0,1
570,TXN-000570,20241224,408,311,20,,1,3272.1,3272.1,Income,Completed,0,0
571,TXN-000571,20241208,77,969,4,1,7,-189.88,189.88,Expense,Completed,0,0
572,TXN-000572,20230412,628,589,18,13,3,-2277.72,2277.72,Expense,Completed,0,0
573,TXN-000573,20220325,145,577,1,4,7,-435.22,435.22,Expense,Completed,0,0
574,TXN-000574,20221024,137,134,14,,7,-998.92,998.92,Transfer,Failed,0,0
575,TXN-000575,20240410,408,311,3,6,6,-158.13,158.13,Expense,Completed,0,1
576,TXN-000576,20230620,587,888,11,,5,262.07,262.07,Income,Completed,0,0
577,TXN-000577,20230404,787,163,20,,5,734.52,734.52,Income,Completed,0,0
578,TXN-000578,20220919,72,736,10,,1,3820.66,3820.66,Income,Completed,0,1
579,TXN-000579,20220310,288,812,1,11,1,-129.62,129.62,Expense,Completed,0,0
580,TXN-000580,20230517,650,770,7,19,5,-146.62,146.62,Expense,Completed,0,0
581,TXN-000581,20220119,571,977,8,5,4,-62.06,62.06,Expense,Completed,0,0
582,TXN-000582,20240421,711,221,13,,3,4125.26,4125.26,Transfer,Completed,0,0
583,TXN-000583,20231108,475,702,5,8,5,-48.39,48.39,Expense,Completed,0,0
584,TXN-000584,20241112,472,73,7,7,5,-336.46,336.46,Expense,Completed,0,0
585,TXN-000585,20230727,553,693,20,,5,3742.22,3742.22,Income,Failed,0,0
586,TXN-000586,20230812,616,44,3,9,1,-79.04,79.04,Expense,Completed,0,1
587,TXN-000587,20240418,613,669,11,,4,203.84,203.84,Income,Completed,0,0
588,TXN-000588,20241123,331,118,4,19,1,-240.4,240.4,Expense,Failed,0,0
589,TXN-000589,20220916,205,156,1,9,6,-404.57,404.57,Expense,Completed,0,0
590,TXN-000590,20220528,288,114,5,17,7,-22.13,22.13,Expense,Failed,0,0
591,TXN-000591,20221020,187,416,7,15,7,-115.38,115.38,Expense,Completed,0,0
592,TXN-000592,20221119,19,516,12,,3,1513.52,1513.52,Income,Completed,0,0
593,TXN-000593,20221231,19,516,14,,3,-1541.92,1541.92,Transfer,Completed,0,0
594,TXN-000594,20231201,269,304,18,10,7,-1178.34,1178.34,Expense,Completed,0,0
595,TXN-000595,20230706,662,233,5,10,3,-144.55,144.55,Expense,Completed,0,0
596,TXN-000596,20230702,453,129,10,,2,7767.05,7767.05,Income,Completed,1,1
597,TXN-000597,20220420,298,559,11,,7,172.02,172.02,Income,Completed,0,0
598,TXN-000598,20230428,392,882,13,,6,4859.31,4859.31,Transfer,Completed,0,0
599,TXN-000599,20240422,600,610,11,,7,454.78,454.78,Income,Completed,0,0
600,TXN-000600,20241114,761,322,17,12,2,-77.67,77.67,Expense,Completed,0,1
601,TXN-000601,20220823,522,126,15,10,7,-294.41,294.41,Expense,Completed,0,1
602,TXN-000602,20230530,463,817,5,11,7,-105.09,105.09,Expense,Completed,0,0
